Exchange,Stock Symbol,Security ID,Min qty
NSEFO,SBICARD 30-Sep-2025 CE 950,121749,800
NSEFO,SBICARD 30-Sep-2025 PE 950,121750,800
NSEFO,SBICARD 30-Sep-2025 CE 970,121751,800
NSEFO,SBICARD 30-Sep-2025 PE 970,121752,800
NSEFO,SBICARD 30-Sep-2025 CE 990,121753,800
NSEFO,SBICARD 30-Sep-2025 PE 990,121754,800
NSEFO,SBICARD 30-Sep-2025 CE 1010,121755,800
NSEFO,HEROMOTOCO 28-Oct-2025 PE 5950,86828,150
NSEFO,HEROMOTOCO 28-Oct-2025 CE 6050,86829,150
NSEFO,HEROMOTOCO 28-Oct-2025 PE 6050,86830,150
NSEFO,HEROMOTOCO 28-Oct-2025 CE 6150,86831,150
NSEFO,GAIL 30-Sep-2025 PE 140,86832,3150
NSEFO,GAIL 30-Sep-2025 CE 145,86833,3150
NSEFO,GAIL 30-Sep-2025 PE 145,86841,3150
NSEFO,GAIL 30-Sep-2025 CE 150,86842,3150
NSEFO,GAIL 30-Sep-2025 PE 150,86843,3150
NSEFO,GAIL 30-Sep-2025 CE 155,86844,3150
NSEFO,GAIL 30-Sep-2025 PE 155,86859,3150
NSEFO,BPCL 25-Nov-2025 PE 290,69115,1975
NSEFO,BPCL 25-Nov-2025 CE 300,69116,1975
NSEFO,BPCL 25-Nov-2025 PE 300,69117,1975
NSEFO,BPCL 25-Nov-2025 CE 310,69118,1975
NSEFO,BPCL 25-Nov-2025 PE 310,69119,1975
NSEFO,BPCL 25-Nov-2025 CE 320,69120,1975
NSEFO,BPCL 25-Nov-2025 PE 320,69121,1975
NSEFO,BPCL 25-Nov-2025 CE 330,69124,1975
NSEFO,BPCL 25-Nov-2025 PE 330,69125,1975
NSEFO,BPCL 25-Nov-2025 CE 340,69126,1975
NSEFO,AMBUJACEM 30-Sep-2025 CE 585,63208,1050
NSEFO,AMBUJACEM 30-Sep-2025 PE 585,63209,1050
NSEFO,AMBUJACEM 30-Sep-2025 CE 595,63210,1050
NSEFO,AMBUJACEM 30-Sep-2025 PE 595,63211,1050
NSEFO,AMBUJACEM 30-Sep-2025 CE 605,63212,1050
NSEFO,AMBUJACEM 30-Sep-2025 PE 605,63213,1050
NSEFO,AMBUJACEM 30-Sep-2025 CE 615,63214,1050
NSEFO,BANKBARODA 25-Nov-2025 CE 310,63215,2925
NSEFO,AMBUJACEM 30-Sep-2025 PE 615,63216,1050
NSEFO,SBICARD 30-Sep-2025 PE 1010,121756,800
NSEFO,SBICARD 30-Sep-2025 CE 1030,121757,800
NSEFO,SBICARD 30-Sep-2025 PE 1030,121758,800
NSEFO,SBICARD 30-Sep-2025 CE 1050,121759,800
NSEFO,SBICARD 30-Sep-2025 PE 1050,121760,800
NSEFO,SBICARD 30-Sep-2025 CE 1070,121761,800
NSEFO,SBICARD 30-Sep-2025 PE 1070,121762,800
NSEFO,SBICARD 30-Sep-2025 CE 1090,121763,800
NSEFO,SBICARD 30-Sep-2025 PE 1090,121764,800
NSEFO,TATACONSUM 25-Nov-2025 CE 1060,121765,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1060,121766,550
NSEFO,SBICARD 28-Oct-2025 CE 320,121767,800
NSEFO,SBICARD 28-Oct-2025 PE 320,121768,800
NSEFO,SBICARD 28-Oct-2025 CE 360,121769,800
NSEFO,SBICARD 28-Oct-2025 PE 360,121770,800
NSEFO,SBICARD 28-Oct-2025 CE 400,121771,800
NSEFO,TATACONSUM 25-Nov-2025 PE 1080,121791,550
NSEFO,SBICARD 28-Oct-2025 CE 600,121792,800
NSEFO,SBICARD 28-Oct-2025 PE 600,121793,800
NSEFO,SBICARD 28-Oct-2025 CE 620,121794,800
NSEFO,SBICARD 28-Oct-2025 PE 620,121795,800
NSEFO,TATACONSUM 25-Nov-2025 CE 1100,121796,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1100,121797,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1120,121798,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1120,121799,550
NSEFO,SBICARD 28-Oct-2025 CE 640,121800,800
NSEFO,TATACONSUM 25-Nov-2025 CE 1140,121802,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1140,121803,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1160,121804,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1160,121805,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1180,121806,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1180,121807,550
NSEFO,PAYTM 30-Sep-2025 CE 840,121814,725
NSEFO,PAYTM 30-Sep-2025 PE 840,121815,725
NSEFO,PAYTM 30-Sep-2025 CE 880,121816,725
NSEFO,PAYTM 30-Sep-2025 PE 880,121817,725
NSEFO,PAYTM 30-Sep-2025 CE 920,121818,725
NSEFO,PAYTM 30-Sep-2025 PE 920,121819,725
NSEFO,PAYTM 30-Sep-2025 CE 960,121820,725
NSEFO,PAYTM 30-Sep-2025 PE 960,121821,725
NSEFO,PAYTM 30-Sep-2025 CE 1000,121822,725
NSEFO,PAYTM 30-Sep-2025 PE 1000,121823,725
NSEFO,PAYTM 30-Sep-2025 CE 1040,121824,725
NSEFO,SBICARD 28-Oct-2025 PE 640,121826,800
NSEFO,SBICARD 28-Oct-2025 CE 660,121827,800
NSEFO,SBICARD 28-Oct-2025 PE 660,121828,800
NSEFO,PAYTM 30-Sep-2025 PE 1040,121829,725
NSEFO,PAYTM 30-Sep-2025 CE 1080,121830,725
NSEFO,SBICARD 28-Oct-2025 CE 680,121831,800
NSEFO,PAYTM 30-Sep-2025 PE 1080,121832,725
NSEFO,PAYTM 30-Sep-2025 CE 1120,121833,725
NSEFO,SBICARD 28-Oct-2025 PE 680,121834,800
NSEFO,SBICARD 28-Oct-2025 CE 700,121835,800
NSEFO,PAYTM 30-Sep-2025 PE 1120,121836,725
NSEFO,PAYTM 30-Sep-2025 CE 1160,121837,725
NSEFO,SBICARD 28-Oct-2025 PE 700,121838,800
NSEFO,SBICARD 28-Oct-2025 CE 720,121839,800
NSEFO,SBICARD 28-Oct-2025 PE 720,121840,800
NSEFO,SBICARD 28-Oct-2025 CE 740,121841,800
NSEFO,SBICARD 28-Oct-2025 PE 740,121842,800
NSEFO,SBICARD 28-Oct-2025 CE 760,121843,800
NSEFO,SBICARD 28-Oct-2025 PE 760,121844,800
NSEFO,SBICARD 28-Oct-2025 CE 780,121845,800
NSEFO,SBICARD 28-Oct-2025 PE 780,121846,800
NSEFO,SBICARD 28-Oct-2025 CE 800,121847,800
NSEFO,SBICARD 28-Oct-2025 PE 800,121848,800
NSEFO,SBICARD 28-Oct-2025 CE 820,121849,800
NSEFO,SBICARD 28-Oct-2025 PE 820,121850,800
NSEFO,SBICARD 28-Oct-2025 CE 840,121851,800
NSEFO,PAYTM 30-Sep-2025 PE 1160,121852,725
NSEFO,PAYTM 30-Sep-2025 CE 1200,121853,725
NSEFO,PAYTM 30-Sep-2025 PE 1200,121854,725
NSEFO,PAYTM 30-Sep-2025 CE 1240,121855,725
NSEFO,SBICARD 28-Oct-2025 PE 840,121856,800
NSEFO,SBICARD 28-Oct-2025 CE 860,121857,800
NSEFO,SBICARD 28-Oct-2025 PE 860,121858,800
NSEFO,SBICARD 28-Oct-2025 CE 880,121859,800
NSEFO,PAYTM 30-Sep-2025 PE 1240,121860,725
NSEFO,PAYTM 30-Sep-2025 CE 1280,121861,725
NSEFO,PAYTM 30-Sep-2025 PE 1280,121862,725
NSEFO,PAYTM 30-Sep-2025 CE 1360,121863,725
NSEFO,PAYTM 30-Sep-2025 PE 1360,121864,725
NSEFO,TATACONSUM 25-Nov-2025 CE 1200,121865,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1200,121866,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1220,121867,550
NSEFO,SBICARD 28-Oct-2025 PE 880,121868,800
NSEFO,TATACONSUM 25-Nov-2025 PE 1220,121869,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1240,121870,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1240,121871,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1260,121872,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1260,121873,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1280,121874,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1280,121875,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1300,121876,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1300,121877,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1320,121878,550
NSEFO,BANKNIFTY 28-Oct-2025 PE 53300,52983,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 53400,52984,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 53400,52985,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 53500,52986,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 53500,52987,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 53600,52988,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 53600,52989,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 53700,52990,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 53700,52991,35
NSEFO,TATACONSUM 25-Nov-2025 PE 1320,121879,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1340,121880,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1340,121881,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1360,121882,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1360,121883,550
NSEFO,SBICARD 28-Oct-2025 CE 900,121884,800
NSEFO,SBICARD 28-Oct-2025 PE 900,121885,800
NSEFO,SBICARD 28-Oct-2025 CE 920,121886,800
NSEFO,SBICARD 28-Oct-2025 PE 920,121887,800
NSEFO,SBICARD 28-Oct-2025 CE 940,121892,800
NSEFO,SBICARD 28-Oct-2025 PE 940,121893,800
NSEFO,SBICARD 28-Oct-2025 CE 960,121894,800
NSEFO,SBICARD 28-Oct-2025 PE 960,121895,800
NSEFO,SBICARD 28-Oct-2025 CE 980,121896,800
NSEFO,SBICARD 28-Oct-2025 PE 980,121897,800
NSEFO,SBICARD 28-Oct-2025 CE 1000,121898,800
NSEFO,BANKNIFTY 28-Oct-2025 CE 53800,52992,35
NSEFO,BANKNIFTY 30-Sep-2025,52995,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 53800,52996,35
NSEFO,FINNIFTY 30-Sep-2025,52997,65
NSEFO,MIDCPNIFTY 30-Sep-2025,52998,140
NSEFO,BANKNIFTY 28-Oct-2025 CE 53900,52999,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 53900,53000,35
NSEFO,AMBUJACEM 30-Sep-2025 CE 625,63217,1050
NSEFO,BANKBARODA 25-Nov-2025 PE 310,63218,2925
NSEFO,BANKBARODA 25-Nov-2025 CE 320,63219,2925
NSEFO,BANKBARODA 25-Nov-2025 PE 320,63220,2925
NSEFO,BANKBARODA 25-Nov-2025 CE 330,63221,2925
NSEFO,BANKBARODA 25-Nov-2025 PE 330,63222,2925
NSEFO,BANKBARODA 25-Nov-2025 CE 340,63223,2925
NSEFO,BANKBARODA 25-Nov-2025 PE 340,63224,2925
NSEFO,BANKBARODA 25-Nov-2025 CE 350,63225,2925
NSEFO,AMBUJACEM 30-Sep-2025 PE 625,63226,1050
NSEFO,AMBUJACEM 30-Sep-2025 CE 635,63227,1050
NSEFO,AMBUJACEM 30-Sep-2025 PE 635,63228,1050
NSEFO,AMBUJACEM 30-Sep-2025 CE 645,63229,1050
NSEFO,AMBUJACEM 30-Sep-2025 PE 645,63230,1050
NSEFO,BANKBARODA 25-Nov-2025 PE 350,63231,2925
NSEFO,BANKINDIA 28-Oct-2025 CE 55,63232,5200
NSEFO,AMBUJACEM 30-Sep-2025 CE 655,63233,1050
NSEFO,NIFTY 30-Sep-2025,53001,75
NSEFO,NIFTYNXT50 30-Sep-2025,53002,25
NSEFO,NIFTY 25-Nov-2025 PE 26150,53003,75
NSEFO,BANKNIFTY 28-Oct-2025 CE 54000,53005,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 54000,53006,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 54100,53007,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 54100,53008,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 54200,53009,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 54200,53010,35
NSEFO,360ONE 30-Sep-2025,53011,500
NSEFO,ABB 30-Sep-2025,53012,125
NSEFO,ABCAPITAL 30-Sep-2025,53013,3100
NSEFO,ADANIENSOL 30-Sep-2025,53014,675
NSEFO,TATACONSUM 25-Nov-2025 PE 1480,121915,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1520,121916,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1520,121917,550
NSEFO,TATACONSUM 25-Nov-2025 CE 1560,121918,550
NSEFO,TATACONSUM 25-Nov-2025 PE 1560,121919,550
NSEFO,TATAELXSI 30-Sep-2025 CE 3500,121920,100
NSEFO,TATAELXSI 30-Sep-2025 PE 3500,121921,100
NSEFO,TATAELXSI 28-Oct-2025 CE 2400,121922,100
NSEFO,TATAELXSI 28-Oct-2025 PE 2400,121923,100
NSEFO,TATAELXSI 28-Oct-2025 CE 2600,121924,100
NSEFO,TATAELXSI 28-Oct-2025 PE 2600,121925,100
NSEFO,SBICARD 28-Oct-2025 CE 1120,121926,800
NSEFO,TATAELXSI 28-Oct-2025 CE 2800,121927,100
NSEFO,TATAELXSI 28-Oct-2025 PE 2800,121928,100
NSEFO,SBICARD 28-Oct-2025 PE 1120,121929,800
NSEFO,SBICARD 28-Oct-2025 CE 1160,121930,800
NSEFO,ADANIENT 30-Sep-2025,53015,300
NSEFO,ADANIGREEN 30-Sep-2025,53016,600
NSEFO,BANKNIFTY 28-Oct-2025 CE 54300,53017,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 54300,53018,35
NSEFO,BANKNIFTY 28-Oct-2025 CE 54400,53019,35
NSEFO,ADANIPORTS 30-Sep-2025,53020,475
NSEFO,BANKINDIA 28-Oct-2025 PE 55,63234,5200
NSEFO,BANKINDIA 28-Oct-2025 CE 72.5,63235,5200
NSEFO,AMBUJACEM 30-Sep-2025 PE 655,63236,1050
NSEFO,AMBUJACEM 30-Sep-2025 CE 665,63237,1050
NSEFO,BANKINDIA 28-Oct-2025 PE 72.5,63238,5200
NSEFO,BANKINDIA 28-Oct-2025 CE 77.5,63239,5200
NSEFO,BPCL 25-Nov-2025 PE 340,69127,1975
NSEFO,BPCL 25-Nov-2025 CE 350,69128,1975
NSEFO,BPCL 25-Nov-2025 PE 350,69129,1975
NSEFO,BPCL 25-Nov-2025 CE 360,69131,1975
NSEFO,BPCL 25-Nov-2025 PE 360,69132,1975
NSEFO,BPCL 25-Nov-2025 CE 370,69133,1975
NSEFO,AUBANK 30-Sep-2025 PE 480,69136,1000
NSEFO,SBILIFE 30-Sep-2025 PE 1300,121951,375
NSEFO,SBILIFE 30-Sep-2025 CE 1340,121952,375
NSEFO,SBILIFE 30-Sep-2025 PE 1340,121957,375
NSEFO,SBILIFE 30-Sep-2025 CE 1380,121958,375
NSEFO,SBILIFE 30-Sep-2025 PE 1380,121959,375
NSEFO,SBILIFE 30-Sep-2025 CE 1420,121960,375
NSEFO,SBILIFE 30-Sep-2025 PE 1420,121961,375
NSEFO,SBILIFE 30-Sep-2025 CE 1460,121962,375
NSEFO,SBILIFE 30-Sep-2025 PE 1460,121963,375
NSEFO,SBILIFE 30-Sep-2025 CE 1500,121964,375
NSEFO,SBILIFE 30-Sep-2025 PE 1500,121965,375
NSEFO,SBILIFE 30-Sep-2025 CE 1540,121966,375
NSEFO,SBILIFE 30-Sep-2025 PE 1540,121967,375
NSEFO,SBILIFE 30-Sep-2025 CE 1580,121968,375
NSEFO,SBILIFE 30-Sep-2025 PE 1580,121969,375
NSEFO,SBILIFE 30-Sep-2025 CE 1620,121970,375
NSEFO,SBILIFE 30-Sep-2025 PE 1620,121971,375
NSEFO,SBILIFE 30-Sep-2025 CE 1660,121972,375
NSEFO,SBILIFE 30-Sep-2025 PE 1660,121973,375
NSEFO,SBILIFE 30-Sep-2025 CE 1700,121974,375
NSEFO,SBILIFE 30-Sep-2025 PE 1700,121975,375
NSEFO,SBILIFE 30-Sep-2025 CE 1740,121976,375
NSEFO,SBILIFE 30-Sep-2025 PE 1740,121977,375
NSEFO,SBILIFE 30-Sep-2025 CE 1780,121978,375
NSEFO,SBILIFE 30-Sep-2025 PE 1780,121979,375
NSEFO,SBILIFE 30-Sep-2025 CE 1820,121980,375
NSEFO,SBILIFE 30-Sep-2025 PE 1820,121981,375
NSEFO,SBILIFE 30-Sep-2025 CE 1860,121982,375
NSEFO,SBILIFE 30-Sep-2025 PE 1860,121983,375
NSEFO,SBILIFE 30-Sep-2025 CE 1900,121984,375
NSEFO,SBILIFE 30-Sep-2025 PE 1900,121985,375
NSEFO,SBILIFE 30-Sep-2025 CE 1940,121986,375
NSEFO,SBILIFE 30-Sep-2025 PE 1940,121987,375
NSEFO,TATAELXSI 28-Oct-2025 CE 3000,121988,100
NSEFO,SBILIFE 30-Sep-2025 CE 1980,121989,375
NSEFO,SBILIFE 30-Sep-2025 PE 1980,121990,375
NSEFO,SBILIFE 30-Sep-2025 CE 2020,121991,375
NSEFO,SBILIFE 30-Sep-2025 PE 2020,121992,375
NSEFO,SBILIFE 30-Sep-2025 CE 2060,121993,375
NSEFO,SBILIFE 30-Sep-2025 PE 2060,121994,375
NSEFO,SBILIFE 30-Sep-2025 CE 2100,121995,375
NSEFO,TATAELXSI 28-Oct-2025 PE 3000,121998,100
NSEFO,TATAELXSI 28-Oct-2025 CE 3400,121999,100
NSEFO,TATAELXSI 28-Oct-2025 PE 3400,122000,100
NSEFO,TATAELXSI 28-Oct-2025 CE 3500,122001,100
NSEFO,TATAELXSI 28-Oct-2025 PE 3500,122002,100
NSEFO,TATAELXSI 28-Oct-2025 CE 3700,122003,100
NSEFO,TATAELXSI 28-Oct-2025 PE 3700,122004,100
NSEFO,ALKEM 30-Sep-2025,53021,125
NSEFO,BANKNIFTY 28-Oct-2025 PE 54400,53022,35
NSEFO,NIFTY 25-Nov-2025 CE 26200,53023,75
NSEFO,NIFTY 25-Nov-2025 PE 26200,53024,75
NSEFO,NIFTY 25-Nov-2025 CE 26250,53025,75
NSEFO,NIFTY 25-Nov-2025 PE 26250,53026,75
NSEFO,NIFTY 25-Nov-2025 CE 26300,53027,75
NSEFO,BANKNIFTY 28-Oct-2025 CE 54500,53029,35
NSEFO,BANKNIFTY 28-Oct-2025 PE 54500,53030,35
NSEFO,AMBER 30-Sep-2025,53031,100
NSEFO,AMBUJACEM 30-Sep-2025,53032,1050
NSEFO,ANGELONE 30-Sep-2025,53033,250
NSEFO,APLAPOLLO 30-Sep-2025,53034,350
NSEFO,BANKNIFTY 28-Oct-2025 CE 54600,53035,35
NSEFO,TATAELXSI 28-Oct-2025 CE 3900,122005,100
NSEFO,TATAELXSI 28-Oct-2025 PE 3900,122006,100
NSEFO,TATAELXSI 28-Oct-2025 CE 4100,122007,100
NSEFO,TATAELXSI 28-Oct-2025 PE 4100,122008,100
NSEFO,TATAELXSI 28-Oct-2025 CE 4300,122009,100
NSEFO,TATAELXSI 28-Oct-2025 PE 4300,122010,100
NSEFO,TATAELXSI 28-Oct-2025 CE 4500,122011,100
NSEFO,TATAELXSI 28-Oct-2025 PE 4500,122012,100
NSEFO,TATAELXSI 28-Oct-2025 CE 4700,122013,100
NSEFO,TATAELXSI 28-Oct-2025 PE 4700,122014,100
NSEFO,TATAELXSI 28-Oct-2025 CE 4900,122015,100
NSEFO,TATAELXSI 28-Oct-2025 PE 4900,122016,100
NSEFO,TATAELXSI 28-Oct-2025 CE 5100,122017,100
NSEFO,TATAELXSI 28-Oct-2025 PE 5100,122018,100
NSEFO,TATAELXSI 28-Oct-2025 CE 5300,122019,100
NSEFO,TATAELXSI 28-Oct-2025 PE 5300,122020,100
NSEFO,TATAELXSI 28-Oct-2025 CE 5500,122021,100
NSEFO,TATAELXSI 28-Oct-2025 PE 5500,122022,100
NSEFO,TATAELXSI 28-Oct-2025 CE 5700,122023,100
NSEFO,TATAELXSI 28-Oct-2025 PE 5700,122024,100
NSEFO,TATAELXSI 28-Oct-2025 CE 5900,122025,100
NSEFO,TATAELXSI 28-Oct-2025 PE 5900,122026,100
NSEFO,TATAELXSI 28-Oct-2025 CE 6100,122027,100
NSEFO,TATAELXSI 28-Oct-2025 PE 6100,122028,100
NSEFO,TATAELXSI 28-Oct-2025 CE 6300,122029,100
NSEFO,TATAELXSI 28-Oct-2025 PE 6300,122030,100
NSEFO,TATAELXSI 28-Oct-2025 CE 6500,122031,100
NSEFO,TATAELXSI 28-Oct-2025 PE 6500,122032,100
NSEFO,TATAELXSI 28-Oct-2025 CE 6700,122033,100
NSEFO,TATAELXSI 28-Oct-2025 PE 6700,122034,100
NSEFO,TATAELXSI 28-Oct-2025 CE 6900,122035,100
NSEFO,TATAELXSI 28-Oct-2025 PE 6900,122036,100
NSEFO,TATAELXSI 25-Nov-2025 PE 4000,122069,100
NSEFO,SBILIFE 30-Sep-2025 CE 2220,122089,375
NSEFO,SBILIFE 30-Sep-2025 PE 2220,122090,375
NSEFO,SBILIFE 30-Sep-2025 CE 2260,122091,375
NSEFO,SBILIFE 30-Sep-2025 PE 2260,122092,375
NSEFO,TATAELXSI 25-Nov-2025 CE 4200,122093,100
NSEFO,TATAELXSI 25-Nov-2025 PE 4200,122094,100
NSEFO,SBILIFE 30-Sep-2025 CE 2300,122095,375
NSEFO,PERSISTENT 30-Sep-2025 CE 3600,122096,100
NSEFO,SBILIFE 30-Sep-2025 PE 2300,122097,375
NSEFO,SBILIFE 30-Sep-2025 CE 2340,122098,375
NSEFO,SBILIFE 30-Sep-2025 PE 2340,122099,375
NSEFO,TATAELXSI 25-Nov-2025 CE 4400,122100,100
NSEFO,TATAELXSI 25-Nov-2025 PE 4400,122133,100
NSEFO,SBILIFE 30-Sep-2025 CE 2440,122135,375
NSEFO,PERSISTENT 30-Sep-2025 PE 3600,122138,100
NSEFO,TATAELXSI 25-Nov-2025 PE 7200,122173,100
NSEFO,TATAELXSI 25-Nov-2025 CE 7600,122174,100
NSEFO,TATAELXSI 25-Nov-2025 PE 7600,122175,100
NSEFO,TATAMOTORS 28-Oct-2025 CE 380,122176,800
NSEFO,TATAMOTORS 28-Oct-2025 PE 380,122177,800
NSEFO,TATAMOTORS 28-Oct-2025 CE 470,122178,800
NSEFO,TATAMOTORS 28-Oct-2025 PE 470,122179,800
NSEFO,TATAMOTORS 28-Oct-2025 CE 490,122180,800
NSEFO,TATAMOTORS 28-Oct-2025 PE 490,122181,800
NSEFO,TATAMOTORS 28-Oct-2025 CE 510,122182,800
NSEFO,TATAMOTORS 28-Oct-2025 PE 510,122183,800
NSEFO,TATAMOTORS 28-Oct-2025 CE 530,122184,800
NSEFO,TATAMOTORS 28-Oct-2025 PE 530,122185,800
NSEFO,TATAMOTORS 28-Oct-2025 CE 550,122186,800
NSEFO,TATAMOTORS 28-Oct-2025 PE 550,122187,800
NSEFO,SBILIFE 30-Sep-2025 PE 2520,122188,375
NSEFO,SBILIFE 28-Oct-2025 CE 1360,122269,375
NSEFO,SBILIFE 28-Oct-2025 PE 1360,122270,375
NSEFO,SBILIFE 28-Oct-2025 CE 1400,122271,375
NSEFO,SBILIFE 28-Oct-2025 PE 1400,122272,375
NSEFO,SBILIFE 28-Oct-2025 CE 1440,122273,375
NSEFO,PERSISTENT 30-Sep-2025 PE 4600,122274,100
NSEFO,PERSISTENT 30-Sep-2025 CE 4800,122275,100
NSEFO,PERSISTENT 30-Sep-2025 PE 4800,122276,100
NSEFO,PERSISTENT 30-Sep-2025 CE 5000,122277,100
NSEFO,PERSISTENT 30-Sep-2025 PE 5000,122278,100
NSEFO,PERSISTENT 30-Sep-2025 CE 5200,122279,100
NSEFO,PERSISTENT 30-Sep-2025 PE 5200,122280,100
NSEFO,PERSISTENT 30-Sep-2025 CE 5400,122281,100
NSEFO,PERSISTENT 30-Sep-2025 PE 5400,122282,100
NSEFO,PERSISTENT 30-Sep-2025 CE 5600,122283,100
NSEFO,PERSISTENT 30-Sep-2025 PE 5600,122284,100
NSEFO,GAIL 30-Sep-2025 PE 195,86947,3150
NSEFO,HEROMOTOCO 25-Nov-2025 CE 4100,86948,150
NSEFO,GAIL 30-Sep-2025 CE 200,86949,3150
NSEFO,GAIL 30-Sep-2025 PE 200,86950,3150
NSEFO,GAIL 30-Sep-2025 CE 205,86951,3150
NSEFO,HEROMOTOCO 25-Nov-2025 PE 4100,86952,150
NSEFO,HEROMOTOCO 25-Nov-2025 CE 4200,86953,150
NSEFO,GAIL 30-Sep-2025 PE 205,86954,3150
NSEFO,GAIL 30-Sep-2025 CE 210,86955,3150
NSEFO,PETRONET 30-Sep-2025 CE 390,122460,1800
NSEFO,PETRONET 30-Sep-2025 PE 390,122461,1800
NSEFO,PETRONET 30-Sep-2025 CE 400,122462,1800
NSEFO,PETRONET 30-Sep-2025 PE 400,122463,1800
NSEFO,PETRONET 30-Sep-2025 CE 420,122464,1800
NSEFO,PETRONET 30-Sep-2025 PE 420,122465,1800
NSEFO,SBILIFE 28-Oct-2025 CE 1640,122488,375
NSEFO,SBILIFE 28-Oct-2025 PE 1640,122489,375
NSEFO,TATAMOTORS 25-Nov-2025 PE 680,122490,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 700,122491,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 700,122492,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 720,122493,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 720,122494,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 740,122495,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 740,122496,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 760,122497,800
NSEFO,BHARTIARTL 30-Sep-2025 CE 1760,73356,475
NSEFO,BHARTIARTL 30-Sep-2025 PE 1760,73373,475
NSEFO,BHARTIARTL 30-Sep-2025 CE 1800,73374,475
NSEFO,BHARTIARTL 30-Sep-2025 PE 1800,73375,475
NSEFO,BHARTIARTL 30-Sep-2025 CE 1840,73376,475
NSEFO,BHARTIARTL 30-Sep-2025 PE 1840,73377,475
NSEFO,BHARTIARTL 30-Sep-2025 CE 1880,73378,475
NSEFO,BHARTIARTL 30-Sep-2025 PE 1880,73379,475
NSEFO,BHARTIARTL 30-Sep-2025 CE 1920,73380,475
NSEFO,BHARTIARTL 30-Sep-2025 PE 1920,73381,475
NSEFO,BHARTIARTL 30-Sep-2025 CE 1960,73382,475
NSEFO,BHARTIARTL 30-Sep-2025 PE 1960,73383,475
NSEFO,PFC 30-Sep-2025 PE 400,122553,1300
NSEFO,PFC 30-Sep-2025 CE 420,122554,1300
NSEFO,PFC 30-Sep-2025 PE 420,122555,1300
NSEFO,PFC 30-Sep-2025 CE 440,122556,1300
NSEFO,PFC 30-Sep-2025 PE 440,122557,1300
NSEFO,TATAMOTORS 25-Nov-2025 CE 920,122558,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 920,122559,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 960,122560,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 960,122561,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 1000,122562,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 1000,122563,800
NSEFO,TATAMOTORS 25-Nov-2025 CE 1040,122564,800
NSEFO,TATAMOTORS 25-Nov-2025 PE 1040,122565,800
NSEFO,PFC 30-Sep-2025 CE 460,122566,1300
NSEFO,PFC 30-Sep-2025 PE 460,122567,1300
